Plate Name,Experiment Name,Specimen Name,Sample Name,Workspace Name,Plot Name,Gate Name,X Parameter,Y Parameter,Event Count,% Parent,% Total,Mean X,Mean Y,Median X,Median Y,Std. Dev. X,Std. Dev. Y,% C.V. X,% C.V. Y,Concentration
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,C11,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"16","0.043277%","0.043277%","6,255.750000","73,640.437500",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.320000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,C12,Default,Global,All Events,Global,Global,"45,962","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"919.240000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,C12,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"43,126","93.829685%","93.829685%","1,933.100830","267,821.343750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"862.520000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,C12,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"8","0.017406%","0.017406%","8,469.625000","86,978.250000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.160000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D1,Default,Global,All Events,Global,Global,"28,098","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"561.960000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D1,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"26,102","92.896292%","92.896292%","1,998.351563","288,780.593750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"522.040000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D1,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"19","0.067620%","0.067620%","8,533.105469","76,075.843750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.380000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D2,Default,Global,All Events,Global,Global,"84,444","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,688.880000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D2,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"80,137","94.899578%","94.899578%","2,053.960938","277,828.562500",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,602.740000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D2,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"19","0.022500%","0.022500%","8,608.684570","83,899.734375",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.380000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D3,Default,Global,All Events,Global,Global,"32,465","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"662.551020"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D3,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"30,325","93.408286%","93.408286%","1,913.626343","265,205.875000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"618.877551"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D3,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"13","0.040043%","0.040043%","7,465.615234","89,047.460938",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.265306"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D4,Default,Global,All Events,Global,Global,"17,914","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"365.591837"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D4,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"14,548","81.210227%","81.210227%","1,672.738403","219,027.265625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"296.897959"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D4,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"11","0.061404%","0.061404%","8,397.636719","68,632.093750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.224490"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D5,Default,Global,All Events,Global,Global,"17,817","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"363.612245"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D5,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"15,311","85.934781%","85.934781%","1,651.812256","208,594.250000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"312.469388"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D5,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"6","0.033676%","0.033676%","11,145.000000","63,924.667969",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.122449"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D6,Default,Global,All Events,Global,Global,"14,699","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"293.980000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D6,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"12,739","86.665760%","86.665760%","1,736.817383","213,032.781250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"254.780000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D6,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"17","0.115654%","0.115654%","8,780.117188","73,693.765625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.340000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D7,Default,Global,All Events,Global,Global,"24,391","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"487.820000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D7,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"21,684","88.901644%","88.901644%","1,786.593384","244,115.796875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"433.680000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D7,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"5","0.020499%","0.020499%","5,943.200195","72,303.398438",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.100000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D8,Default,Global,All Events,Global,Global,"33,633","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"686.387755"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D8,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"28,877","85.859126%","85.859126%","1,886.220337","249,416.140625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"589.326531"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D8,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"14","0.041626%","0.041626%","6,172.428711","67,457.640625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.285714"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D9,Default,Global,All Events,Global,Global,"61,399","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,227.980000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D9,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"57,778","94.102510%","94.102510%","2,167.668457","317,313.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,155.560000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D9,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"19","0.030945%","0.030945%","8,196.368164","74,572.789063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.380000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D10,Default,Global,All Events,Global,Global,"27,929","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"558.580000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D10,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"24,902","89.161803%","89.161803%","2,066.680908","246,740.390625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"498.040000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D10,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"26","0.093093%","0.093093%","6,911.192383","63,035.691406",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.520000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D11,Default,Global,All Events,Global,Global,"23,992","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"489.632653"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D11,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"21,460","89.446482%","89.446482%","1,863.958374","220,214.765625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"437.959184"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D11,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"13","0.054185%","0.054185%","7,163.461426","81,524.156250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.265306"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D12,Default,Global,All Events,Global,Global,"27,704","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"565.387755"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D12,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"25,330","91.430840%","91.430840%","1,794.668335","219,463.671875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"516.938776"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,D12,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"13","0.046925%","0.046925%","6,415.615234","65,501.539063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.265306"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E1,Default,Global,All Events,Global,Global,"16,947","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"345.857143"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E1,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"14,087","83.123857%","83.123857%","1,940.705200","230,142.375000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"287.489796"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E1,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"16","0.094412%","0.094412%","7,086.062500","62,706.500000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.326531"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E2,Default,Global,All Events,Global,Global,"16,604","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"332.080000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E2,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"13,642","82.160925%","82.160925%","1,775.578857","228,551.015625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"272.840000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E2,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"3","0.018068%","0.018068%","5,393.000000","55,866.667969",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.060000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E3,Default,Global,All Events,Global,Global,"14,807","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"302.183673"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E3,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"11,887","80.279597%","80.279597%","1,968.359009","278,519.906250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"242.591837"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E3,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"9","0.060782%","0.060782%","6,654.555664","79,357.445313",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.183673"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E4,Default,Global,All Events,Global,Global,"70,845","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,416.900000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E4,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"68,463","96.637730%","96.637730%","1,647.954102","224,669.171875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,369.260000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E4,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"3","0.004235%","0.004235%","10,321.666992","78,062.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.060000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E5,Default,Global,All Events,Global,Global,"87,121","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,777.979592"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E5,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"84,464","96.950219%","96.950219%","1,563.808838","189,740.828125",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,723.755102"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E5,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"5","0.005739%","0.005739%","7,876.000000","103,053.398438",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.102041"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E6,Default,Global,All Events,Global,Global,"83,025","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,694.387755"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E6,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"80,380","96.814213%","96.814213%","1,632.129761","198,901.468750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,640.408163"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E6,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"22","0.026498%","0.026498%","6,044.863770","69,644.406250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.448980"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E7,Default,Global,All Events,Global,Global,"137,922","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,814.734694"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E7,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"134,472","97.498586%","97.498586%","1,771.956299","217,020.843750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,744.326531"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E7,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"5","0.003625%","0.003625%","6,918.399902","84,450.796875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.102041"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E8,Default,Global,All Events,Global,Global,"82,273","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,679.040816"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E8,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"79,929","97.150949%","97.150949%","1,640.974609","186,498.984375",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,631.204082"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E8,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"6","0.007293%","0.007293%","7,565.833496","86,236.164063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.122449"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E9,Default,Global,All Events,Global,Global,"26,813","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"547.204082"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E9,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"24,665","91.988961%","91.988961%","1,634.081055","190,862.593750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"503.367347"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E9,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"3","0.011189%","0.011189%","9,908.333008","65,151.667969",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.061224"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E10,Default,Global,All Events,Global,Global,"28,477","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"581.163265"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E10,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"26,907","94.486779%","94.486779%","1,617.604736","169,280.875000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"549.122449"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E10,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"11","0.038628%","0.038628%","7,899.727051","96,345.367188",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.224490"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E11,Default,Global,All Events,Global,Global,"20,572","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"419.836735"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E11,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"19,093","92.810616%","92.810616%","1,658.653687","189,157.093750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"389.653061"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E11,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"7","0.034027%","0.034027%","9,051.000000","60,266.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.142857"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E12,Default,Global,All Events,Global,Global,"57,313","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,169.653061"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E12,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"55,031","96.018355%","96.018355%","1,572.951660","180,913.515625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,123.081633"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,E12,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"11","0.019193%","0.019193%","9,192.545898","70,611.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.224490"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F1,Default,Global,All Events,Global,Global,"61,271","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,250.428571"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F1,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"58,933","96.184165%","96.184165%","1,691.950806","208,090.421875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,202.714286"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F1,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"7","0.011425%","0.011425%","10,221.142578","109,988.289063",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.142857"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F2,Default,Global,All Events,Global,Global,"94,438","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,888.760000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F2,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"91,729","97.131451%","97.131451%","1,857.155273","227,063.421875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,834.580000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F2,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"21","0.022237%","0.022237%","7,886.333496","85,214.382813",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.420000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F3,Default,Global,All Events,Global,Global,"53,888","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,077.760000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F3,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"52,009","96.513138%","96.513138%","1,644.594727","201,894.140625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,040.180000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F3,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"14","0.025980%","0.025980%","7,787.428711","64,497.570313",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.280000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F4,Default,Global,All Events,Global,Global,"46,612","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"951.265306"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F4,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"44,486","95.438943%","95.438943%","1,599.088501","182,004.531250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"907.877551"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F4,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"6","0.012872%","0.012872%","6,089.833496","60,710.832031",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.122449"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F5,Default,Global,All Events,Global,Global,"68,014","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,360.280000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F5,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"65,484","96.280178%","96.280178%","1,531.461060","172,083.765625",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,309.680000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F5,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"11","0.016173%","0.016173%","8,723.000000","75,476.906250",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.220000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F6,Default,Global,All Events,Global,Global,"33,582","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"671.640000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F6,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"31,476","93.728783%","93.728783%","1,730.697144","194,679.203125",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"629.520000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F6,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"4","0.011911%","0.011911%","6,777.500000","77,367.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.080000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F7,Default,Global,All Events,Global,Global,"22,952","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"459.040000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F7,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"21,422","93.333914%","93.333914%","1,699.443481","195,919.546875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"428.440000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F7,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"8","0.034855%","0.034855%","9,816.000000","80,013.875000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.160000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F8,Default,Global,All Events,Global,Global,"58,680","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,173.600000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F8,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"56,305","95.952624%","95.952624%","2,430.908447","272,283.718750",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,126.100000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F8,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"10","0.017042%","0.017042%","10,576.700195","60,640.699219",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.200000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F9,Default,Global,All Events,Global,Global,"96,465","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,929.300000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F9,Default,SSC-H vs BL1-H,SYBR Polygon,SSC-H,BL1-H,"93,755","97.190691%","97.190691%","1,548.455811","183,108.046875",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"1,875.100000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F9,Default,VL3-H vs BL1-H,Syn+PicoEuks?,VL3-H,BL1-H,"10","0.010366%","0.010366%","7,130.899902","74,472.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"0.200000"
abcDOM.SYBR.NOV.15.Plate.I,Experiment,Samples,F10,Default,Global,All Events,Global,Global,"105,415","100.000000%","100.000000%","0.000000","0.000000",Disabled,Disabled,Disabled,Disabled,Disabled,Disabled,"2,108.300000"
