,SMILES
348,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O
349,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
350,CC(C)CC(C(=O)[O-])[NH2+]C(=O)C
351,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C
352,O=C(NCCS(=O)(O)=O)CCCCCCCC=CCCCCCC
353,C1=CC(=CC=C1C2=CC=C(C=C2)S(=O)(=O)Cl)F
354,Cc1cc(C(=O)O)nc2ccccc12
355,C(CCl)OP(=O)(OCCCl)OCCCl
356,CC(=O)C1=C(C=CC=C1OC)O
357,CC1(C)C2CCC1(C(=O)O)C(=O)C2
358,CC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N
359,OC1=C(C=CC=C1)C1=CC=CC=C1
360,CC(C1=CC=C(C=C1)CC(C)(C)O)C(=O)O
361,CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
362,CCCC(C#CC1=CC=CC=C1)O
363,CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)C
364,CC\C=C/C/C=C\C\C=C/CCCCCCCC(=O)OCC(O)COC1OC(CO)C(O)C(O)C1O
365,CC1=CC2C(CC1)(C3(C(C(C(C34CO4)O2)O)OC(=O)C)C)COC(=O)C
366,C1=CC=C2C(C=CC3=C2C=CC=N3)=C1
367,CCCCCCC1=CC(=CC=C1)NC(=O)C(CCP(=O)(O)O)N
368,CC[N+](CC)(Cc1ccccc1)CC(=O)Nc2c(cccc2C)C
369,COC1OC(CO)C(O)C(O)C1O
370,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
371,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC5(CCC(=O)O)O)C)C(=O)OC
372,C1CCC(CC1)(CC(=O)[O-])C[NH3+]
373,CC(CC1=C2CCOC2=CC=C1)N
374,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O
375,O(C=1C=C(OC)C(C=CC)=CC1OC)C
376,CC12CCC3C(C1CC(C2=O)O)CCC4=C3C=CC(=C4)O
377,CCCCCC=CCC=CCC=CCC(C(CCCC(=O)O)O)O
378,CCCCCCCCC=CCCCCCCCCCCCC(=O)N
379,CCCCCCCCCCCCC[C@@H]1N[C@@H](C)CCC1
380,CC(C)(C)C1=NC(=CC=C1)C(C)(C)C
381,CCNCC(C1=CC(=CC=C1)O)O
382,CC1=CCC(C=CC(=O)C(=CCC1)C)(C)C
383,N(C)(CCCCCCCCCC)(C)=O
384,CCC=CCC1C(CCC1=O)CC(=O)OC
385,Cc1nccc2c1[nH]c1ccccc12
386,C(COP(=O)(OCCCCl)OCCCCl)CCl
387,CCCCCCCCCCCC(=O)N(CCO)CCO
388,CC1(CC(CC2(C1=CC(=O)O2)C)O)C
389,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)O)O)O
390,C1C(C(C2C1OC(=O)C2)CO)O
391,CC(C)(CO)[C@H](C(=O)NCCCO)O
392,C1=CC=C(C=C1)CC(C(=O)NC(CO)C(=O)[O-])[NH3+]
393,OCC(CC1=CC=CC=C1)NC(=O)C2=CC=CC=C2
394,CCCCCCCCCCCCCCCC(=O)CC(=O)O
395,C=C(C)C1CC=C(C(=O)O)CC1
396,CC(=O)C1=C(C=C(C=C1OC)OC)O
397,Cc1ccc(C(=O)NCCc2c(C)[nH]c3ccc(C)cc23)cc1
398,CCOC(=O)N1CCC(CC1)N
399,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
400,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
401,C1=CC(=C(C=C1)N)C(=O)CC(C(=O)O)N
402,COCCOCCOCCO
403,CCCCOC(=O)CCCCCCCCC(=O)OCCCC
404,C1CCC(CC1)C(C=CC2C(CC3C2CC(=CC4=CC(=CC=C4)C(=O)O)C3)O)O
405,CCC=CCC1CCCC(=O)O1
406,C1C2CC3CC1CC(C2)(C3)NC(=O)NCCCCCCCCCCCC(=O)O
407,C#CCCC[C@H](CCCCCCCCCCC(=O)O)O
408,CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4C(=O)CO)C)O
409,CC1=CC(=C(C=C1OC)CCNCC2=CC=CC=C2OC)OC
410,CCCC1=CC(=O)C2=C(N1)C=C(C=C2)OC
411,COC1=CC(=CC2=C1OCO2)C=O
412,O=C(O)[C@H](CC1=CC=CC=C1)NC(CC[C@H](N)C(O)=O)=O
413,Cc1ccc(C(C)C)cc2c(C)ccc1-2
414,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O
415,c1ccc(cc1)C1=C(C(=O)C(=C(C1=O)O)c1ccccc1)O
416,COc1cc(OC)c2c(C)cc(=O)oc2c1
417,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)OC(=O)C6=CC=CO6)Cl)C
418,CC1(CCCC2(C1CC=C(C2C=O)C=O)C)C
419,CC(C)CC(C)(C#CC(C)(CC(C)C)OCCO)OCCO
420,OC1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C(O)C=C1
421,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=C(C=C34)OC)O
422,CC1CC2C(C2(C)C)C3C=C(C(C4(C1(C3=O)C=C(C4O)C)O)O)CO
423,C1=CC=C(C=C1)CC(C(=O)O)N
424,C[C@H]1[C@@H]([C@@H](CC(=C)[C@@H]2CC([C@@H]2CC1=O)(C)C)O)O
425,CCCCP(=O)(CCCC)CCCC
426,COC(=O)Cc1c[nH]c2c1cccc2
427,CCCCCCC(C)(C)C1=CC(=C(C=C1)C2CCCC(C2)O)O
428,CC12CCC3C4(CCCC(C4CCC3(C1)CC2=O)(C)C(=O)O)C
429,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4O)NN=C5)C
430,CCCCCCCCCCCCCCCC(=O)OCC(CO)O
431,CC(/C=C/C=C/CC(C)C(O)C(C(N)=O)O)=C\C(C(OC)=O)=C/C
432,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CS)N
433,C1=CC2=NC=C(C=C2C=C1Br)O
434,CC1CCC(\C=C(/C)C(O)=O)C23OC2(C)CCC13
435,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O
436,CC/1=C/C(=O)C2C(C)(C)CCC[C@]2(C)[C@H]1CO
437,CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)O)C
438,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
439,CC(C)(C)C1=CC(=C(C(=C1)C=O)O)C(C)(C)C
440,COC(=O)CCCCC(=O)OC
441,CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5CC7C4(C2O)O7)COC6=O)C
442,CC1(C=CC2=C(O1)C=CC3=C2OCC(C3)C4=C(C=C(C=C4)O)O)C
443,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC(C)(C)C3CC\C(=C/C3)C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
444,C1=CC(=C(C=C1CC(C(=O)O)N)O)O
445,CO[C@@H]1[C@H](O)CCC2(CO2)[C@H]1[C@@]3(C)O[C@@H]3CC=C(C)C
446,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2
447,CCCCCCCCN1CCCC1=O
448,COC1=CC=C(C=C1)C=CC(=O)O
449,CC(C)NCC(COC1=CC=CC=C1CC=C)O
450,CCC1=CC(C)=CC(CC)=C1C1C(=O)N2CCOCCN2C1=O
451,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O
452,Cc1cc(O)nc2ccc(S(=O)(=O)N(C)CC34CC5CC(CC(C5)C3)C4)cc12
453,CNCC(C1=CC(=C(C=C1)O)OC)O
454,C1=CC2=C(C=CC=C2O)C(=C1)N
455,CC(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C
456,C(C1)C1C(O)=C(C(=O)CC2C(=O)O)C(=O)C2
457,CCCCC(C)(C)C(C=CC1C(CC(=O)C1CC(=O)CCCCC(=O)O)O)O
458,CCC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)O
459,O=C2N(c1c(cccc1C)CC)C(C)COC2
460,CCCCCCCCCCCCCCC(C(CO)N)O
461,CC1(CCCC2(C1CCC3(C2CC(=O)O3)C)C)C
462,CCCCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O
463,CC(C)C(CCC(O)=O)\C=C\C(=C)CCC(C)=O
464,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1
465,C1=CC=C(C=C1)CC(C(=O)NCC(=O)NCC(=O)O)N
466,CC(=O)OCC(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3
467,C1=CC=C(C=C1)CCC(C=CC2C=CC(=O)C2CC=CCCCC(=O)O)O
468,CC(C)NC1=NC(=NC(=N1)OC)NC(C)C
469,CC12CN3C4CC56CC(=C)C7C(O)C5C3C(CC(O)C1)(C24)C6C7O
470,[H+].[H+].C(CCCC(=O)[O-])CCC(=O)[O-]
471,CC1=C(C(=CC=C1)C)OCC(C)N
472,CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O
473,CC(C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O
474,CC1CC2(C(C1OC(=O)CC3=CC=CC=C3)C(C4(CCC5C(C5(C)C)C=C(C2=O)C)CO4)OC(=O)C)OC(=O)C
475,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O
476,CC(C)NC(=NC(C)C)OC
477,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCC(=O)O)N
478,C(C(=O)NCCN(C(C)C)C(C)C)N1C(CCC1)=O
479,CC1C(O)C2(OC(C)=O)C(C3\C=C(CO)/CC4C(\C=C(C)/C4=O)C13O)C2(C)C
480,CC1=CC2=C(C=C1)C(=O)OC2=O
481,O=C1/C=C\SN1CCCCCCCC
482,CCCCCCCCCCCC[N+](C)(C)[O-]
483,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O
484,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N
485,C#CCCCC(C=CC=O)O
486,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4OS(=O)(=O)O)C
487,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCF
488,CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CN(C4=CC=CC=C43)OC)CCCCCC(=O)CC
489,COc(c1)cc(cc1)C(=O)N(CC)CC
490,COC(=O)C(NC(=O)C(C)O)C(C)C
491,CC(C#C)OC(=O)NC1=CC(=CC=C1)Cl
492,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
493,CCNC1=NC2C(C(C(OC2S1)CO)O)O
494,CC12CCC3C(C1CCC2=O)CC4(CO4)C5=CC(=O)C=CC35C
495,C[C@H]1[C@H](O)CC\C2=C\[C@@H](O)[C@@]3(O[C@@H]3[C@]12C)C(C)=C
496,COCCOCCOCCOC
497,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC#N)O
498,CCc1c(O)nc2cc(C)cc(C)c2c1O
499,CCC1=CC(=C(C=C1OC)CCN)OC
500,C1=CC(=C(C=C1C(C(=O)O)O)O)O
501,CC1=CC(=C(C=C1)C=CC(=O)O)C
502,CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
503,O=C(NCCS(=O)(O)=O)CCCCCCCC=CCCCC
504,CCCCCC1=CC(=C(C(=C1C(=O)O)O)C2C=C(CCC2C(=C)C)C)O
505,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
506,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)C(=O)OC)C(C)(C)C
507,COc1ccc(C=CC(=O)c2ccc(N=C(C)O)cc2)cc1OC
508,CCCCCC1=CC=C(N)C=C1
509,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O
510,CCCCCCCN1C=C(C2=CC=CC=C21)C(=O)C3C(C3(C)C)(C)C
511,CC12CCC(CC1CCC3C2CCC4(C3CCC4(C)O)C)O
512,C1=CC=C(C=C1)C(CC(=O)O)CN
513,CCCCOCCOCCOCCO
514,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)OC)C)C
515,CC(C)C(C(=O)NC(CC(=O)O)C(=O)COC1=C(C=CC=C1F)F)NC(=O)C2=NC3=CC=CC=C3C=C2
516,CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C
517,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O
518,O=C(NC(C(O)=O)CC1=CC=C(O)C=C1)CCCCCCCC=CCCCC
519,CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C
520,CC(CC1=C2C(=CC=C1)OCO2)NC
521,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1
522,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)CN)C
523,C1=CC=C(C=C1)CC(CC(=O)O)C(=O)O
524,CCCCCC(C=CC=O)O
525,CC(=C)C1CCC(=CC1)C(=O)O
526,CC(=O)NCCCCCCNC(=O)C
527,OC[C@@H]1CCCN2CCCC[C@H]12
528,C(CCCCCC(=O)O)CCCCC(=O)O
529,CC12CCC3C(C1CCC2(C#C)O)CCC4=CCCCC34
530,C/C=C/1\C(CC(N1C)C)(C2=CC=CC=C2)C3=CC=CC=C3
531,CCCCCC(=O)OCC(CO)OC(=O)CCCCC
532,CCC=CCC(C=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O
533,C(COCC(=O)O)OCCOCC(=O)O
534,c1cc(ccc1CC(CN2CCCCC2)C)C(C)(C)C
535,CCC(C(=O)C1=CC=CC=C1)NCC
536,CCCCCCCCCCCCCCCC(=O)OC(CO)CO
537,C1CCC(=O)C(C1)NC2=CC=CC=C2
538,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)OC(=O)C
539,C1=CC=C(C(=C1)CC(C(=O)O)N)O
540,CCCCCCC(C)(C)C1=CC(=C(C=C1)C2CC(CCC2CCCO)O)O
541,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2
542,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)CN(C2=O)CC#C)C
543,CC(C)(C1=CC=C(C=C1)OCC(CO)O)C2=CC=C(C=C2)OCC(CO)O
544,C(CCCCCC(=O)O)CCCCCC(=O)O
545,C1=CC(=C(C=C1C(CN)O)O)O
546,CC(=O)NCCC1=CNC2=C1C=C(O)C=C2
547,COCCOCCOCC(=O)O
548,CC=CNC1=C(C(=NCC(=O)O)CC(C1)(CO)O)OC
549,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
550,CC(CCC1(C)C(C)CCC2(C)C1CC(=O)C=C2COC(C)=O)CC(O)=O
551,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(=O)CC4C3(CCC(C4)O)C)C
552,O=C(N(c1ccccc1C)CC)C=CC
553,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
554,CC(CC1=CC2=C(C=C1)C=CN2)N
555,COC1=C(C2=C(C=C1CC=C)OCO2)OC
556,C(COCCOCCOCCOCCOCCO)O
557,COC1=CC=C(C=C1)C(C2CC2)(C3=CC=CC=C3)O
558,CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1
559,CCC1C(O1)CC=CCC=CCC=CCC=CCC=CCCC(=O)O
560,CC1=CC=C(C=C1)C(=O)C(C)NCC2=CC=CC=C2
561,CC(=CCNC1=NC=NC2=C1NC=N2)C
562,COC1=CC2=C(CCC(=O)O2)C=C1
563,CC(CCCCC1C(C(=O)O1)CO)CC(=CC(=CC(=O)O)C)C
564,C1=CC=C(C=C1)CC(C(=O)[O-])NC(=O)C[NH3+]
565,CCCCCC(CC=C1C(C(CC1=O)O)CC=CCCCC(=O)O)O
566,CCCCC(C(=O)O)NC(=O)C(CCC)NC(=O)OCC1=CC=CC=C1
567,C1CCC(CC1)NC1CCCCC1
568,COC1=C2CC3C(C)(CC(O)C(C(C)(C)O)C3(C)CCC(O)=O)OC2=C(C)C4=C1C(=O)OC4
569,CCCCCCCCC=C(CCCCCCCC(=O)O)[N+](=O)[O-]
570,CC12C(CCC3(C1C(C45C3CCC(C4)C(=C)C5)C(=O)O)OC2=O)O
571,C=CC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)O)O
572,CC(=NCCCC(C(=O)O)N)N
573,CCN(CC)c1ccc(C2C3CCCCC3(O)CCN2C(=O)C=Cc2ccc(C(C)C)cc2)cc1
574,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4=O)C)O
575,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O
576,Oc(c3)ccc(c3)C(=C1)C(=O)c(c(O)2)c(cc(O)c2)O1
577,COC1=C(C=C(C=C1)CC=C)OC
578,CCOC(=O)NCCCC(=O)NCCC1=CC=CC=C1
579,CC12CCC(CC1=CCC3C2CCC4(C3CC(C4=O)O)C)O
580,C(CC(C(=O)O)NC(=O)C(CO)N)CN=C(N)N
581,CCCCCCCCCCCCCC(=O)NC1CCOC1=O
582,CCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O
583,CCN(CCO)C1=CC=CC(=C1)C
584,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42.Cl
585,COC1=CC=C(C=C1)C(O)(C1CC1)C1=CN=CN=C1
586,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
587,COC(=O)CCC(C(=O)OC)N
588,CN1N(C(=O)C=C1C)C2=CC=CC=C2
589,CC1CCC2C13CC(C(O3)(CC2=C)O)C(C)C
590,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)N)C(=O)O
591,C1=CC=C(C=C1)CCC(CCC2C=CC(=O)C2CC=CCCCC(=O)O)O
592,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
593,CC(CCC1\C(=C/C(=O)CC1(C)C)C)O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O
594,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2
595,CCCCCCCCCCCCCCCC(C(CO)N)O
596,CC1=C(C=C(C(=C1C)OC)CCNCC2=CC=CC=C2OC)OC
597,CC(C)C[C@@H](C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O)N
598,CC(=O)NC(CO)C(C(C(CO)O)O)O
599,C1CN(CCC1N)C2CCOC2
600,C1CCC(CC1)NC2=CC=CC=C2
601,CCOP(=O)(OCC)OCC
602,CCCC(C(C1=CC=CC=C1)O)N2CCCC2
603,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O
604,CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)O)O
605,C1=CC=C2C(=C1)C(=O)C3=C(N2)C=CC(=C3)O
606,C#CCCCCCCCCCCCCCCCC(=O)O
607,CCC1=C(C(=O)N[C@H]1CC2=C(C(=C(N2)/C=C\3/C(=C(C(=N3)C[C@H]4C(=C(C(=O)N4)CC)C)C)CCC(=O)O)CCC(=O)O)C)C
608,C1=CC(=O)C(C1CCC(=O)O)CCC(=O)CCCCC(=O)O
609,C(CCCCC(=O)O)CCC/C=C/C(=O)O
610,CC12CCC(CC1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O)O
611,COC1C(C(C(C(O1)CO)O)O)O
612,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
613,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
614,C1=CC2=C(C(=C(C=C2)Br)O)N=C1
615,C1=C(NC=N1)CC(C(=O)NC(CCC(=O)O)C(=O)O)N
616,CC(=O)OCC(/CC[C@@H]1\C(=C/C[C@@H]2C(C)(C)CCC[C@@]12C)C=O)=C/C(O)=O
617,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
618,CCCCCCCCCCCCCCCC(=O)N
619,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)O)O
620,C1=CC=C(C=C1)C/C(=N/[C@@H](CCC(=N)O)C(=O)O)/O
621,CCCCCC#CCC#CCC#CCC#CCCCC(=O)O
622,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC
623,CC(C)C1C(=O)NC(CC2=CNC3=C2C(=CC=C3)N1C)CO
624,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@]2(CCCC([C@@]2(/C=C/C(=C/C(=O)O)/C)O)(C)C)C)O)O)O
625,CC1CC(=O)NN=C1C2=CC=C(C=C2)N
626,CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1
627,COC(=O)CCCCC1SCC2N=C(O)NC21
628,CCCCCC(=CC1=CC=CC=C1)C=O
629,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O
630,CCCC(C(=O)C1=CC=CC=C1)NCC
631,CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
632,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
633,C1CNC(CC1C2=CN=CC=C2)C3=CN=CC=C3
634,COc1cc2c3cc1OCc1c(O)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3N(C)CC2)N(C)CC4
635,CCC=CCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O
636,CC(C)(C)C1=CC(=O)C=CC1=O
637,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)O)OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C
638,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)C=C[C@]34C
639,C\CC(/C=C/C(=O)/C(=C/C(C1)O)/C)(C)C
640,CCC(C(=O)C1=CC=CC=C1)NC
641,CCCC(CN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)C)F
642,C1CC(N(C1)C(=O)C(CCC(=O)O)NC(=O)C2CCC(=O)N2)C(=O)N
643,CC(/CCC1C(=C)C(CC2C(C)(C)C(O)CCC12C)OC3OCC(O)C(O)C3O)=C/CO
644,CCCCOP(=O)(OCCCC)OCCC(C)O
645,CCC1=CC=C(C=C1)C(=O)C(C)NCC
646,CCCCCCCCCCC=CC(C(CO)N)O
647,CCCCCC=CC=C1C(C=CC1=O)CC=CCCCC(=O)OC(CO)CO
648,C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CCCN=C(N)N)C(=O)O
649,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
650,CCCCCCCCCCCCCC[N+](C)(C)[O-]
651,C(CCCCC(=O)O)CCCCC(=O)O
652,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O
653,COC(=O)C1=CC=CC=C1S
654,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC
655,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2
656,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
657,CCCCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)O)O)O
658,CC(=O)NC(CC1=CC=CC=C1)C(=O)O
659,C1CN(CCC1N)C2CCOCC2
660,CC12CCCC1C3CCC4CC(CCC4(C3CC2)C)O
661,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)O
662,CCCCNCC(O)c1ccc(O)cc1
663,O=C1C=C2CCC3C(CCC4(C)C(C(=O)C)CCC34)C2(C)CC1
664,CCCCOP(=O)(OCCCC)OCCCC
665,CC(=O)OC[C@H](CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3
666,CCCCCC(C=CC1C(CC2C1CC(=O)O2)O)O
667,COC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O
668,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
669,CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(O)=O
670,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC
671,COc1ccc(C(=O)c2ccccc2)c(O)c1
672,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3
673,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4
674,CC1(C)OC2(C)CCC1C(C2)OC3OC(COC4OCC(O)(CO)C4O)C(O)C(O)C3O
675,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34CO
676,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)N
677,CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCC)O
678,C1CCC(CC1)C(CCN2C(C(=O)NC2=O)CCCCCCC(=O)O)O
679,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CCCCN)N
680,CC(C(=O)C1=CC(=CC=C1)Br)NC
681,C1CCC2(CC1)OC3C(C(C4C(C3O2)OC5(O4)CCCCC5)O)O
682,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
683,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4O)O
684,CC(O)CCC1(O)\C(=C/C(=O)CC1(C)C)C
685,CC1CC2C3CCC4=CC(=O)C=CC4(C35C(O5)CC2(C1(C(=O)CO)O)C)C
686,CCCCCCCCCCCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O
687,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4O)C)O
688,CC1CCCC=CC2CC(O)CC2C(O)C=CC(=O)O1
689,C1CC(=O)NC1C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O
690,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O
691,CC1CC2CCC3C2(C(=C1)C(=O)O3)O
692,O=C1CCCCCCCCCCCN1
693,CC(C)OC1=CC=CC=C1OC(=O)NC
694,CC(C)(CO)C(C(=O)NCCCO)O
695,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4
696,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N
697,CC(=NCCCCC(C(=O)O)N)N
698,CCN(C1CCCCC1)C(=O)SCC
699,CCC(C=CC1C=CC(=O)C1CCCCCCCC(=O)O)O
700,CC(CCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O)O
701,CC(C)C(=O)OC1=C(C=C(C=C1)CO)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2.C(=C/C(=O)O)\C(=O)O
